job,out_file,err_file,failed,error_type,out_preview,err_preview
planned_T1719_5801528,planned_T1719_5801528.out,planned_T1719_5801528.err,True,NullPointerException,"Running T1719 on lm4-w008 at Thu Feb 19 14:14:51 CET 2026
Game: Slimetrail
Variant: ExIt | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4","MCTS error in game: Slimetrail
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return va"
planned_T171_5799980,planned_T171_5799980.out,planned_T171_5799980.err,True,NullPointerException,"Running T171 on lm4-w002 at Thu Feb 19 13:04:05 CET 2026
Game: Momentum
Variant: Noisy AG0 | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,","MCTS error in game: Momentum
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return valu"
planned_T1720_5801529,planned_T1720_5801529.out,planned_T1720_5801529.err,True,NullPointerException,"Running T1720 on lm4-w008 at Thu Feb 19 14:14:51 CET 2026
Game: Ako Okwe
Variant: UCB1 | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, ","MCTS error in game: Ako Okwe
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AI"
planned_T1721_5801530,planned_T1721_5801530.out,planned_T1721_5801530.err,True,NullPointerException,"Running T1721 on lm4-w008 at Thu Feb 19 14:14:51 CET 2026
Game: Greater Loss
Variant: UCB1 tuned | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu","MCTS error in game: Greater Loss
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at util"
planned_T1722_5801531,planned_T1722_5801531.out,planned_T1722_5801531.err,False,,"Running T1722 on lm4-w008 at Thu Feb 19 14:14:51 CET 2026
Game: L Game
Variant: Progressive History | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Es",
planned_T1723_5801532,planned_T1723_5801532.out,planned_T1723_5801532.err,True,NullPointerException,"Running T1723 on lm4-w008 at Thu Feb 19 14:14:51 CET 2026
Game: Bipartisan Y
Variant: Progressive Bias | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated","MCTS error in game: Bipartisan Y
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at util"
planned_T1724_5801533,planned_T1724_5801533.out,planned_T1724_5801533.err,False,,"Running T1724 on lm4-w039 at Thu Feb 19 12:58:05 CET 2026
Game: Yi
Variant: Progressive History | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, m",
planned_T1725_5801534,planned_T1725_5801534.out,planned_T1725_5801534.err,True,NullPointerException,"Running T1725 on lm4-w002 at Thu Feb 19 12:58:05 CET 2026
Game: Yi
Variant: Noisy AG0 | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, me","MCTS error in game: Yi
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value of """
planned_T1726_5801535,planned_T1726_5801535.out,planned_T1726_5801535.err,False,,"Running T1726 on lm4-w002 at Thu Feb 19 12:58:05 CET 2026
Game: Mig Mang
Variant: Implicit Minimax | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated:",
planned_T1727_5801536,planned_T1727_5801536.out,planned_T1727_5801536.err,False,,"Running T1727 on lm4-w008 at Thu Feb 19 14:14:51 CET 2026
Game: Njombwa (Two Counters)
Variant: UCB1 tuned | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Es",
planned_T1728_5801537,planned_T1728_5801537.out,planned_T1728_5801537.err,False,,"Running T1728 on lm4-w026 at Thu Feb 19 14:14:51 CET 2026
Game: Ultimate Chess
Variant: UCB1 | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=",
planned_T1729_5801538,planned_T1729_5801538.out,planned_T1729_5801538.err,True,NullPointerException,"Running T1729 on lm4-w027 at Thu Feb 19 14:15:21 CET 2026
Game: Unnamed Dutch Draughts Game
Variant: Progressive Bias | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves","MCTS error in game: Unnamed Dutch Draughts Game
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" i"
planned_T172_5799981,planned_T172_5799981.out,planned_T172_5799981.err,False,,"Running T172 on lm4-w008 at Thu Feb 19 13:04:05 CET 2026
Game: A Simple Game
Variant: Alpha-Beta | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ",
planned_T1730_5801539,planned_T1730_5801539.out,planned_T1730_5801539.err,True,Game exceeded time limit after 253 decisions,"Running T1730 on lm4-w027 at Thu Feb 19 14:15:21 CET 2026
Game: Double Chess
Variant: McGRAVE | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ","Game exceeded time limit after 253 decisions
Game exceeded time limit after 253 decisions
Game exceeded time limit after 260 decisions
Game exceeded time limit after 291 decisions
Game exceeded time l"
planned_T1731_5801540,planned_T1731_5801540.out,planned_T1731_5801540.err,False,,"Running T1731 on lm4-w002 at Thu Feb 19 14:15:21 CET 2026
Game: Lewthwaite's Game
Variant: UCB1 tuned | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estima",
planned_T1732_5801541,planned_T1732_5801541.out,planned_T1732_5801541.err,True,NullPointerException,"Running T1732 on lm4-w002 at Thu Feb 19 14:15:21 CET 2026
Game: Liu Tsi
Variant: Noisy AG0 | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7","MCTS error in game: Liu Tsi
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value"
planned_T1733_5801542,planned_T1733_5801542.out,planned_T1733_5801542.err,False,,"Running T1733 on lm4-w002 at Thu Feb 19 14:15:21 CET 2026
Game: Fanorona Telo
Variant: Alpha-Beta | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus",
planned_T1734_5801543,planned_T1734_5801543.out,planned_T1734_5801543.err,False,,"Running T1734 on lm4-w002 at Thu Feb 19 14:15:21 CET 2026
Game: Claim Jumpers
Variant: McGRAVE | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=",
planned_T1735_5801544,planned_T1735_5801544.out,planned_T1735_5801544.err,True,NullPointerException,"Running T1735 on lm4-w002 at Thu Feb 19 14:15:21 CET 2026
Game: Garrisons
Variant: ExIt | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=","MCTS error in game: Garrisons
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return val"
planned_T1736_5801545,planned_T1736_5801545.out,planned_T1736_5801545.err,False,,"Running T1736 on lm4-w008 at Thu Feb 19 14:15:21 CET 2026
Game: Defector Y
Variant: Implicit Minimax | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated:",
planned_T1737_5801546,planned_T1737_5801546.out,planned_T1737_5801546.err,True,NullPointerException,"Running T1737 on lm4-w008 at Thu Feb 19 14:15:21 CET 2026
Game: Bipartisan Y
Variant: Alpha-Beta | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4","MCTS error in game: Bipartisan Y
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at util"
planned_T1738_5801547,planned_T1738_5801547.out,planned_T1738_5801547.err,False,,"Running T1738 on lm4-w008 at Thu Feb 19 14:15:21 CET 2026
Game: Bipartisan Y
Variant: Progressive History | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000",
planned_T1739_5801548,planned_T1739_5801548.out,planned_T1739_5801548.err,False,,"Running T1739 on lm4-w027 at Thu Feb 19 14:15:51 CET 2026
Game: Adugo
Variant: Progressive History | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp",
planned_T173_5799982,planned_T173_5799982.out,planned_T173_5799982.err,False,,"Running T173 on lm4-w039 at Thu Feb 19 12:48:35 CET 2026
Game: Trax
Variant: Progressive Widening | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5",
planned_T1740_5801549,planned_T1740_5801549.out,planned_T1740_5801549.err,True,NullPointerException,"Running T1740 on lm4-w027 at Thu Feb 19 14:15:51 CET 2026
Game: Khutka Boia
Variant: AG0 | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, ti","MCTS error in game: Khutka Boia
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return v"
planned_T1741_5801550,planned_T1741_5801550.out,planned_T1741_5801550.err,True,NullPointerException,"Running T1741 on lm4-w002 at Thu Feb 19 14:15:51 CET 2026
Game: Khutka Boia
Variant: McBRAVE | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,","MCTS error in game: Khutka Boia
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils"
planned_T1742_5801551,planned_T1742_5801551.out,planned_T1742_5801551.err,False,,"Running T1742 on lm4-w002 at Thu Feb 19 14:15:51 CET 2026
Game: Khutka Boia
Variant: Alpha-Beta | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated",
planned_T1743_5801552,planned_T1743_5801552.out,planned_T1743_5801552.err,True,NullPointerException,"Running T1743 on lm4-w002 at Thu Feb 19 14:15:51 CET 2026
Game: Kalah
Variant: ExIt | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G","MCTS error in game: Kalah
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value o"
planned_T1744_5801553,planned_T1744_5801553.out,planned_T1744_5801553.err,False,,"Running T1744 on lm4-w002 at Thu Feb 19 14:15:51 CET 2026
Game: Chessence
Variant: UCB1 GRAVE | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus",
planned_T1745_5801554,planned_T1745_5801554.out,planned_T1745_5801554.err,True,NullPointerException,"Running T1745 on lm4-w008 at Thu Feb 19 14:15:51 CET 2026
Game: Shakhmaty
Variant: McBRAVE | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=","MCTS error in game: Shakhmaty
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.A"
planned_T1746_5801555,planned_T1746_5801555.out,planned_T1746_5801555.err,False,,"Running T1746 on lm4-w008 at Thu Feb 19 14:15:51 CET 2026
Game: El Cazador
Variant: UCB1 | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G,",
planned_T1747_5801556,planned_T1747_5801556.out,planned_T1747_5801556.err,False,,"Running T1747 on lm4-w008 at Thu Feb 19 14:15:51 CET 2026
Game: El Perro
Variant: Progressive History | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp",
planned_T1748_5801557,planned_T1748_5801557.out,planned_T1748_5801557.err,False,,"Running T1748 on lm4-w008 at Thu Feb 19 14:15:51 CET 2026
Game: Lian Qi (Bohai)
Variant: UCB1 GRAVE | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Es",
planned_T1749_5801558,planned_T1749_5801558.out,planned_T1749_5801558.err,False,,"Running T1749 on lm4-w002 at Thu Feb 19 14:16:21 CET 2026
Game: Shanzak Kammar
Variant: UCB1 GRAVE | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4",
planned_T174_5799983,planned_T174_5799983.out,planned_T174_5799983.err,True,NullPointerException,"Running T174 on lm4-w008 at Thu Feb 19 13:04:05 CET 2026
Game: CrossGeo
Variant: Noisy AG0 | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=","MCTS error in game: CrossGeo
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return valu"
planned_T1750_5801559,planned_T1750_5801559.out,planned_T1750_5801559.err,True,NullPointerException,"Running T1750 on lm4-w002 at Thu Feb 19 14:16:21 CET 2026
Game: Shanzak Kammar
Variant: Noisy AG0 | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat","MCTS error in game: Shanzak Kammar
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the retur"
planned_T1751_5801560,planned_T1751_5801560.out,planned_T1751_5801560.err,True,NullPointerException,"Running T1751 on lm4-w002 at Thu Feb 19 14:16:21 CET 2026
Game: Social Distance Chess
Variant: AG0 | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu","MCTS error in game: Social Distance Chess
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because th"
planned_T1752_5801561,planned_T1752_5801561.out,planned_T1752_5801561.err,False,,"Running T1752 on lm4-w008 at Thu Feb 19 14:16:21 CET 2026
Game: Grande Acedrex
Variant: Progressive Widening | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000",
planned_T1753_5801562,planned_T1753_5801562.out,planned_T1753_5801562.err,False,,"Running T1753 on lm4-w008 at Thu Feb 19 14:16:21 CET 2026
Game: El-Mthaltha
Variant: McBRAVE | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ",
planned_T1754_5801563,planned_T1754_5801563.out,planned_T1754_5801563.err,True,NullPointerException,"Running T1754 on lm4-w008 at Thu Feb 19 14:16:21 CET 2026
Game: Fivalath
Variant: Noisy AG0 | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu","MCTS error in game: Fivalath
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return valu"
planned_T1755_5801564,planned_T1755_5801564.out,planned_T1755_5801564.err,False,,"Running T1755 on lm4-w008 at Thu Feb 19 14:16:21 CET 2026
Game: Alquerque de Doze (Portugal)
Variant: Progressive History | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, m",
planned_T1756_5801565,planned_T1756_5801565.out,planned_T1756_5801565.err,True,NullPointerException,"Running T1756 on lm4-w008 at Thu Feb 19 14:16:21 CET 2026
Game: Fortresse
Variant: Progressive Widening | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat","MCTS error in game: Fortresse
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.A"
planned_T1757_5801566,planned_T1757_5801566.out,planned_T1757_5801566.err,True,NullPointerException,"Running T1757 on lm4-w008 at Thu Feb 19 12:58:05 CET 2026
Game: Gomoku
Variant: AG0 | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=7G","MCTS error in game: Gomoku
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T1758_5801567,planned_T1758_5801567.out,planned_T1758_5801567.err,False,,"Running T1758 on lm4-w026 at Thu Feb 19 14:16:21 CET 2026
Game: La'b Akila
Variant: McGRAVE | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=",
planned_T1759_5801568,planned_T1759_5801568.out,planned_T1759_5801568.err,False,,"Running T1759 on lm4-w026 at Thu Feb 19 14:16:21 CET 2026
Game: Dodo
Variant: UCB1 | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, time=",
planned_T175_5799984,planned_T175_5799984.out,planned_T175_5799984.err,False,,"Running T175 on lm4-w002 at Thu Feb 19 12:48:35 CET 2026
Game: CustAndantino
Variant: McGRAVE | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5",
planned_T1760_5801569,planned_T1760_5801569.out,planned_T1760_5801569.err,False,,"Running T1760 on lm4-w002 at Thu Feb 19 14:16:51 CET 2026
Game: Lamosh
Variant: Implicit Minimax | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, me",
planned_T1761_5801570,planned_T1761_5801570.out,planned_T1761_5801570.err,True,NullPointerException,"Running T1761 on lm4-w002 at Thu Feb 19 14:16:51 CET 2026
Game: Fondji
Variant: Progressive Bias | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ","MCTS error in game: Fondji
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUt"
planned_T1762_5801571,planned_T1762_5801571.out,planned_T1762_5801571.err,True,NullPointerException,"Running T1762 on lm4-w002 at Thu Feb 19 14:16:51 CET 2026
Game: Tsukkalavde
Variant: ExIt | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4","MCTS error in game: Tsukkalavde
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return v"
planned_T1763_5801572,planned_T1763_5801572.out,planned_T1763_5801572.err,False,,"Running T1763 on lm4-w002 at Thu Feb 19 14:16:51 CET 2026
Game: La Dama
Variant: McBRAVE | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4",
planned_T1764_5801573,planned_T1764_5801573.out,planned_T1764_5801573.err,True,NullPointerException,"Running T1764 on lm4-w008 at Thu Feb 19 14:16:51 CET 2026
Game: Selus
Variant: Progressive Bias | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,","MCTS error in game: Selus
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUti"
planned_T1765_5801574,planned_T1765_5801574.out,planned_T1765_5801574.err,False,,"Running T1765 on lm4-w008 at Thu Feb 19 14:16:51 CET 2026
Game: Ngulungu
Variant: AG0 | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G,",
planned_T1766_5801575,planned_T1766_5801575.out,planned_T1766_5801575.err,True,NullPointerException,"Running T1766 on lm4-w008 at Thu Feb 19 14:16:51 CET 2026
Game: Janggi
Variant: AG0 | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, t","MCTS error in game: Janggi
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T1767_5801576,planned_T1767_5801576.out,planned_T1767_5801576.err,False,,"Running T1767 on lm4-w026 at Thu Feb 19 14:16:51 CET 2026
Game: Shogi
Variant: UCB1 tuned | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ",
planned_T1768_5801577,planned_T1768_5801577.out,planned_T1768_5801577.err,False,,"Running T1768 on lm4-w026 at Thu Feb 19 14:16:51 CET 2026
Game: Shodra
Variant: Progressive History | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ",
planned_T1769_5801578,planned_T1769_5801578.out,planned_T1769_5801578.err,True,NullPointerException,"Running T1769 on lm4-w026 at Thu Feb 19 14:16:51 CET 2026
Game: Zamma
Variant: Noisy AG0 | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, ti","MCTS error in game: Zamma
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value o"
planned_T176_5799985,planned_T176_5799985.out,planned_T176_5799985.err,False,,"Running T176 on lm4-w008 at Thu Feb 19 13:04:05 CET 2026
Game: Ilpion
Variant: Alpha-Beta | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem",
planned_T1770_5801579,planned_T1770_5801579.out,planned_T1770_5801579.err,False,,"Running T1770 on lm4-w002 at Thu Feb 19 14:17:21 CET 2026
Game: Zamma
Variant: McBRAVE | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus",
planned_T1771_5801580,planned_T1771_5801580.out,planned_T1771_5801580.err,False,,"Running T1771 on lm4-w008 at Thu Feb 19 14:17:21 CET 2026
Game: Cittabhramanrpasya Khelanam
Variant: McGRAVE | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
",
planned_T1772_5801581,planned_T1772_5801581.out,planned_T1772_5801581.err,False,,"Running T1772 on lm4-w008 at Thu Feb 19 14:17:21 CET 2026
Game: Wolf und Schaaf
Variant: UCB1 | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ",
planned_T1773_5801582,planned_T1773_5801582.out,planned_T1773_5801582.err,True,NullPointerException,"Running T1773 on lm4-w008 at Thu Feb 19 14:17:21 CET 2026
Game: Press Ups
Variant: Progressive Widening | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated:","MCTS error in game: Press Ups
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.A"
planned_T1774_5801583,planned_T1774_5801583.out,planned_T1774_5801583.err,True,NullPointerException,"Running T1774 on lm4-w026 at Thu Feb 19 14:17:21 CET 2026
Game: Spargo
Variant: ExIt | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, time","MCTS error in game: Spargo
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T1775_5801584,planned_T1775_5801584.out,planned_T1775_5801584.err,False,,"Running T1775 on lm4-w026 at Thu Feb 19 14:17:21 CET 2026
Game: Snailtrail
Variant: Implicit Minimax | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat",
planned_T1776_5801585,planned_T1776_5801585.out,planned_T1776_5801585.err,False,,"Running T1776 on lm4-w026 at Thu Feb 19 14:17:21 CET 2026
Game: Brain Coral
Variant: UCB1 GRAVE | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=",
planned_T1777_5801586,planned_T1777_5801586.out,planned_T1777_5801586.err,True,NullPointerException,"Running T1777 on lm4-w026 at Thu Feb 19 14:17:21 CET 2026
Game: American Pool Checkers
Variant: Progressive Bias | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMove","MCTS error in game: American Pool Checkers
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is nul"
planned_T1778_5801587,planned_T1778_5801587.out,planned_T1778_5801587.err,False,,"Running T1778 on lm4-w026 at Thu Feb 19 14:17:21 CET 2026
Game: McCooey Chess
Variant: UCB1 tuned | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4",
planned_T1779_5801588,planned_T1779_5801588.out,planned_T1779_5801588.err,False,,"Running T1779 on lm4-w026 at Thu Feb 19 14:17:21 CET 2026
Game: Glinski Chess
Variant: Alpha-Beta | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ",
planned_T177_5799986,planned_T177_5799986.out,planned_T177_5799986.err,True,NullPointerException,"Running T177 on lm4-w016 at Thu Feb 19 13:04:05 CET 2026
Game: Sujjua
Variant: Noisy AG0 | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, m","MCTS error in game: Sujjua
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T1780_5801589,planned_T1780_5801589.out,planned_T1780_5801589.err,True,NullPointerException,"Running T1780 on lm4-w002 at Thu Feb 19 14:17:51 CET 2026
Game: Brusky Chess
Variant: Progressive Bias | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c","MCTS error in game: Brusky Chess
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at util"
